crack_id, arr_index, theta, x, y, z, num_xtal, grain_id_1, phi1_1, Phi_1, phi2_1, weight_1, grain_id_2, phi1_2, Phi_2, phi2_2, weight_2, grain_id_3, phi1_3, Phi_3, phi2_3, weight_3, grain_id_4, phi1_4, Phi_4, phi2_4, weight_4, grain_id_5, phi1_5, Phi_5, phi2_5, weight_5, grain_id_6, phi1_6, Phi_6, phi2_6, weight_6, grain_id_7, phi1_7, Phi_7, phi2_7, weight_7, grain_id_8, phi1_8, Phi_8, phi2_8, weight_8, grain_id_9, phi1_9, Phi_9, phi2_9, weight_9, grain_id_10, phi1_10, Phi_10, phi2_10, weight_10, mis_1to2, mis_1to3, mis_1to4, mis_1to5, mis_1to6, mis_1to7, mis_1to8, mis_1to9, mis_1to10, mis_2to3, mis_2to4, mis_2to5, mis_2to6, mis_2to7, mis_2to8, mis_2to9, mis_2to10, mis_3to4, mis_3to5, mis_3to6, mis_3to7, mis_3to8, mis_3to9, mis_3to10, mis_4to5, mis_4to6, mis_4to7, mis_4to8, mis_4to9, mis_4to10, mis_5to6, mis_5to7, mis_5to8, mis_5to9, mis_5to10, mis_6to7, mis_6to8, mis_6to9, mis_6to10, mis_7to8, mis_7to9, mis_7to10, mis_8to9, mis_8to10, mis_9to10, dadN2D, dadN3Dline, dadNpath, tf_1, tf_2, tf_3, tf_4, tf_5, tf_6, tf_7, tf_8, tf_9, tf_10, tf_1to2, tf_1to3, tf_1to4, tf_1to5, tf_1to6, tf_1to7, tf_1to8, tf_1to9, tf_1to10, tf_2to3, tf_2to4, tf_2to5, tf_2to6, tf_2to7, tf_2to8, tf_2to9, tf_2to10, tf_3to4, tf_3to5, tf_3to6, tf_3to7, tf_3to8, tf_3to9, tf_3to10, tf_4to5, tf_4to6, tf_4to7, tf_4to8, tf_4to9, tf_4to10, tf_5to6, tf_5to7, tf_5to8, tf_5to9, tf_5to10, tf_6to7, tf_6to8, tf_6to9, tf_6to10, tf_7to8, tf_7to9, tf_7to10, tf_8to9, tf_8to10, tf_9to10, a, b, c, d, angle_gb, dist_gb, signed_dist_gb
1,0,0.0,0.0,336.0,306.0,2,288,5.003108,0.423611,1.146995,0.608696,260,0.612143,0.79839,5.262499,0.391304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001257,0.00126,0.001286,2.638085,3.444725,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.792895,-0.345429,0.501993,-35.092932,1.218101,2.452781,2.452781
1,5,1.965788,43.082684,389.961243,307.187073,3,257,3.191666,0.588906,2.852357,0.903226,260,0.612143,0.79839,5.262499,0.064516,288,5.003108,0.423611,1.146995,0.032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,45.298031,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000993,0.001004,0.001014,3.389895,3.444725,2.638085,,,,,,,,0.054831,0.751809,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576752,-0.816827,-0.012301,291.357956,1.351397,6.103599,-6.103599
1,9,2.360071,34.881676,407.153198,305.834076,1,257,3.191666,0.588906,2.852357,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001594,0.00163,0.001661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,1.663781,52.660042,376.910736,311.959076,2,260,0.612143,0.79839,5.262499,0.774194,257,3.191666,0.588906,2.852357,0.225806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000804,0.000825,0.000864,3.444725,3.389895,,,,,,,,,0.054831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402229,-0.22074,0.88853,-213.484575,1.073456,1.682543,1.682543
1,17,1.335071,48.849171,360.266876,318.044128,3,260,0.612143,0.79839,5.262499,0.766667,257,3.191666,0.588906,2.852357,0.2,921,0.64729,3.350509,3.465177,0.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,53.253555,,,,,,,,54.681681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000768,0.000769,0.000788,3.444725,3.389895,2.302481,,,,,,,,0.054831,1.142244,,,,,,,,1.087413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.101549,-0.37563,-0.921189,430.366137,1.343372,2.900247,-2.900247
1,27,0.948975,41.152599,342.507477,310.57074,2,260,0.612143,0.79839,5.262499,0.967742,257,3.191666,0.588906,2.852357,0.032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00132,0.001462,0.001536,3.444725,3.389895,,,,,,,,,0.054831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30,3.052458,5.878739,437.778839,306.105133,3,286,4.753474,0.293662,1.683838,0.586207,393,3.674895,0.427056,3.104679,0.241379,540,3.38559,3.765373,5.859594,0.172414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.508081,49.473177,,,,,,,,18.322525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002266,0.002282,0.002304,2.546678,2.806577,3.380761,,,,,,,,0.259899,0.834083,,,,,,,,0.574184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707195,-0.706382,0.030002,294.46073,0.875547,1.437181,-1.437181
1,33,2.729545,23.448442,425.649475,305.913239,4,393,3.674895,0.427056,3.104679,0.633333,257,3.191666,0.588906,2.852357,0.3,337,3.406359,0.574217,3.628417,0.033333,540,3.38559,3.765373,5.859594,0.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.936543,19.854846,18.322525,,,,,,,,40.540449,,,,,,,5.452094,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001647,0.001648,0.001655,2.806577,3.389895,3.234572,3.380761,,,,,,,0.583318,0.427995,0.574184,,,,,,,,0.009134,,,,,,,0.146189,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.599001,0.662304,-0.450057,-127.563778,1.19432,2.621537,2.621537
1,41,0.262432,11.154533,330.475769,309.852661,2,260,0.612143,0.79839,5.262499,0.818182,288,5.003108,0.423611,1.146995,0.181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001086,0.001155,0.001174,3.444725,2.638085,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234474,-0.535949,0.811037,-73.843539,0.86518,2.955723,2.955723
2,0,0.0,0.0,324.0,312.0,2,260,0.612143,0.79839,5.262499,0.956522,288,5.003108,0.423611,1.146995,0.043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002433,0.002568,0.002677,3.444725,2.638085,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.57735,-0.57735,0.57735,14.722432,0.870423,7.794236,7.794236
