crack_id, arr_index, theta, x, y, z, num_xtal, grain_id_1, phi1_1, Phi_1, phi2_1, weight_1, grain_id_2, phi1_2, Phi_2, phi2_2, weight_2, grain_id_3, phi1_3, Phi_3, phi2_3, weight_3, grain_id_4, phi1_4, Phi_4, phi2_4, weight_4, grain_id_5, phi1_5, Phi_5, phi2_5, weight_5, grain_id_6, phi1_6, Phi_6, phi2_6, weight_6, grain_id_7, phi1_7, Phi_7, phi2_7, weight_7, grain_id_8, phi1_8, Phi_8, phi2_8, weight_8, grain_id_9, phi1_9, Phi_9, phi2_9, weight_9, grain_id_10, phi1_10, Phi_10, phi2_10, weight_10, mis_1to2, mis_1to3, mis_1to4, mis_1to5, mis_1to6, mis_1to7, mis_1to8, mis_1to9, mis_1to10, mis_2to3, mis_2to4, mis_2to5, mis_2to6, mis_2to7, mis_2to8, mis_2to9, mis_2to10, mis_3to4, mis_3to5, mis_3to6, mis_3to7, mis_3to8, mis_3to9, mis_3to10, mis_4to5, mis_4to6, mis_4to7, mis_4to8, mis_4to9, mis_4to10, mis_5to6, mis_5to7, mis_5to8, mis_5to9, mis_5to10, mis_6to7, mis_6to8, mis_6to9, mis_6to10, mis_7to8, mis_7to9, mis_7to10, mis_8to9, mis_8to10, mis_9to10, dadN2D, dadN3Dline, dadNpath, tf_1, tf_2, tf_3, tf_4, tf_5, tf_6, tf_7, tf_8, tf_9, tf_10, tf_1to2, tf_1to3, tf_1to4, tf_1to5, tf_1to6, tf_1to7, tf_1to8, tf_1to9, tf_1to10, tf_2to3, tf_2to4, tf_2to5, tf_2to6, tf_2to7, tf_2to8, tf_2to9, tf_2to10, tf_3to4, tf_3to5, tf_3to6, tf_3to7, tf_3to8, tf_3to9, tf_3to10, tf_4to5, tf_4to6, tf_4to7, tf_4to8, tf_4to9, tf_4to10, tf_5to6, tf_5to7, tf_5to8, tf_5to9, tf_5to10, tf_6to7, tf_6to8, tf_6to9, tf_6to10, tf_7to8, tf_7to9, tf_7to10, tf_8to9, tf_8to10, tf_9to10, a, b, c, d, angle_gb, dist_gb, signed_dist_gb
3,64,2.807009,35.186508,473.211029,317.962952,8,286,4.753474,0.293662,1.683838,0.3433,125,5.702375,0.922475,0.716409,0.281285,289,0.583617,0.049955,5.168513,0.273533,287,0.24957,0.443788,5.677294,0.040975,393,3.674895,0.427056,3.104679,0.03433,257,3.191666,0.588906,2.852357,0.019934,260,0.612143,0.79839,5.262499,0.005537,635,2.442239,2.227738,5.49866,0.001107,,,,,,,,,,,45.182092,43.554355,46.344622,31.508081,40.863344,54.654606,43.408536,,,56.878361,53.306525,,,59.642781,5.422207,,,24.905458,41.223331,39.609155,43.422117,58.963072,,,,,,,,,41.936543,39.990435,,,,54.363176,,,,54.744451,,,,,,0.002915,0.002935,0.003027,2.546678,2.957013,2.440328,2.761248,2.806577,3.389895,3.444725,2.719455,,,0.410335,0.106349,0.21457,0.259899,0.843217,0.898048,0.172777,,,0.516684,0.195765,,,0.487713,0.237558,,,0.320919,0.366248,0.949566,1.004397,0.279127,,,,,,,,,0.583318,0.638149,,,,0.054831,,,,0.72527,,,,,,-0.697959,-0.676981,0.233559,275.0206,0.578368,4.370094,4.370094
3,73,0.720206,52.888901,311.723145,305.596039,2,260,0.612143,0.79839,5.262499,0.981195,394,1.624092,0.189887,4.091087,0.018805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.724232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004714,0.004997,0.005262,3.444725,2.386477,,,,,,,,,1.058248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.418348,-0.887101,0.19503,211.034892,1.170271,28.020593,-28.020593
4,0,0.0,0.0,240.0,300.0,4,394,1.624092,0.189887,4.091087,0.533719,391,2.874435,0.653539,3.711879,0.337187,644,3.283837,3.718249,5.764997,0.11368,757,2.338043,2.218488,5.351878,0.015414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.541448,42.019155,,,,,,,,21.536684,48.929991,,,,,,,36.689467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002495,0.002496,0.002542,2.386477,3.42137,3.324741,2.55614,,,,,,,1.034893,0.938264,,,,,,,,0.096629,0.86523,,,,,,,0.768601,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968102,-0.20181,-0.148496,83.313888,1.360914,9.669313,-9.669313
4,12,3.100797,6.106128,521.59436,312.435974,4,125,5.702375,0.922475,0.716409,0.570502,286,4.753474,0.293662,1.683838,0.278768,287,0.24957,0.443788,5.677294,0.136143,30,0.547309,0.866813,5.731609,0.014587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.182092,53.306525,47.125012,,,,,,,46.344622,58.24116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001186,0.001198,0.001202,2.957013,2.546678,2.761248,3.440104,,,,,,,0.410335,0.195765,0.483091,,,,,,,0.21457,0.893426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.756172,-0.59258,0.277583,226.938856,0.914192,0.037898,-0.037898
4,13,2.675958,54.324226,480.110931,318.309875,7,125,5.702375,0.922475,0.716409,0.595604,289,0.583617,0.049955,5.168513,0.231868,286,4.753474,0.293662,1.683838,0.081319,635,2.442239,2.227738,5.49866,0.056044,287,0.24957,0.443788,5.677294,0.017582,260,0.612143,0.79839,5.262499,0.016484,393,3.674895,0.427056,3.104679,0.001099,,,,,,,,,,,,,,,,56.878361,45.182092,5.422207,53.306525,59.642781,,,,,43.554355,58.963072,24.905458,43.422117,41.223331,,,,43.408536,46.344622,54.654606,31.508081,,,,,54.744451,,,,,,,,,,39.990435,,,,,,,,,,0.003045,0.003116,0.003194,2.957013,2.440328,2.546678,2.719455,2.761248,3.444725,2.806577,,,,0.516684,0.410335,0.237558,0.195765,0.487713,,,,,0.106349,0.279127,0.320919,1.004397,0.366248,,,,0.172777,0.21457,0.898048,0.259899,,,,,0.72527,,,,,,,,,,0.638149,,,,,,,,,,0.565103,0.812238,0.144665,-456.782204,0.147766,9.92922,9.92922
4,44,0.895322,90.126717,299.790192,288.143524,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002963,0.003303,0.003431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,69,2.246225,89.873131,443.999908,306.332306,7,260,0.612143,0.79839,5.262499,0.694169,125,5.702375,0.922475,0.716409,0.184818,289,0.583617,0.049955,5.168513,0.039604,635,2.442239,2.227738,5.49866,0.037404,465,2.215521,0.760217,3.533646,0.022002,292,0.877796,0.331133,5.912512,0.020902,257,3.191666,0.588906,2.852357,0.0011,,,,,,,,,,,,,,,,59.642781,43.422117,54.744451,42.884346,47.993851,54.363176,,,,56.878361,5.422207,36.055856,43.83582,,,,,58.963072,43.825226,34.60588,39.609155,,,,,40.533319,,,,,48.097925,,,,,,,,,,,,,,,0.002573,0.002579,0.002633,3.444725,2.957013,2.440328,2.719455,3.40717,2.621319,3.389895,,,,0.487713,1.004397,0.72527,0.037555,0.823407,0.054831,,,,0.516684,0.237558,0.450158,0.335694,,,,,0.279127,0.966842,0.18099,0.949566,,,,,0.098136,,,,,0.785851,,,,,,,,,,,,,,,-0.221051,0.974482,-0.038993,-413.670111,1.118929,12.811559,-12.811559
4,73,1.571619,101.998619,372.083923,312.001892,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002371,0.002453,0.002505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,84,0.464914,54.72781,262.890076,289.462616,3,260,0.612143,0.79839,5.262499,0.597114,394,1.624092,0.189887,4.091087,0.400666,391,2.874435,0.653539,3.711879,0.00222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.724232,33.124695,,,,,,,,55.541448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001839,0.001844,0.001852,3.444725,2.386477,3.42137,,,,,,,,1.058248,0.023355,,,,,,,,1.034893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926541,0.367676,-0.079606,-119.183121,1.473983,5.139847,5.139847
5,0,0.0,0.0,216.0,300.0,10,394,1.624092,0.189887,4.091087,0.408478,644,3.283837,3.718249,5.764997,0.223507,391,2.874435,0.653539,3.711879,0.1079,456,2.499765,0.383131,3.202889,0.088632,341,5.771821,0.851506,0.900597,0.067437,338,4.183694,0.471759,2.313294,0.036609,757,2.338043,2.218488,5.351878,0.032755,541,2.320415,2.262994,5.3716,0.017341,750,2.330189,2.751512,5.30615,0.015414,260,0.612143,0.79839,5.262499,0.001927,42.019155,55.541448,17.212323,,56.12304,,49.805674,53.156516,42.724232,21.536684,32.541054,49.176624,40.633373,36.689467,36.969055,59.087634,,,,,48.929991,,57.522993,33.124695,39.964295,53.572899,,48.402045,,58.577012,41.604405,,17.417954,29.739496,52.703097,,,30.328086,42.147668,3.196342,30.62192,,,,59.898266,0.003277,0.003339,0.003362,2.386477,3.324741,3.42137,2.751106,3.176252,2.879877,2.55614,2.687393,2.785951,3.444725,0.938264,1.034893,0.364629,,0.4934,,0.300916,0.399474,1.058248,0.096629,0.573635,0.148489,0.444864,0.768601,0.637348,0.53879,,,,,0.86523,,0.635419,0.023355,0.425146,0.128771,,0.063713,,0.693619,0.296375,,0.488859,0.390301,0.268473,,,0.093926,0.564848,0.131253,0.229811,,,,0.658774,-0.62113,-0.386541,0.68175,-115.0594,1.202471,5.972746,5.972746
