crack_id, arr_index, theta, x, y, z, num_xtal, grain_id_1, phi1_1, Phi_1, phi2_1, weight_1, grain_id_2, phi1_2, Phi_2, phi2_2, weight_2, grain_id_3, phi1_3, Phi_3, phi2_3, weight_3, grain_id_4, phi1_4, Phi_4, phi2_4, weight_4, grain_id_5, phi1_5, Phi_5, phi2_5, weight_5, grain_id_6, phi1_6, Phi_6, phi2_6, weight_6, grain_id_7, phi1_7, Phi_7, phi2_7, weight_7, grain_id_8, phi1_8, Phi_8, phi2_8, weight_8, grain_id_9, phi1_9, Phi_9, phi2_9, weight_9, grain_id_10, phi1_10, Phi_10, phi2_10, weight_10, mis_1to2, mis_1to3, mis_1to4, mis_1to5, mis_1to6, mis_1to7, mis_1to8, mis_1to9, mis_1to10, mis_2to3, mis_2to4, mis_2to5, mis_2to6, mis_2to7, mis_2to8, mis_2to9, mis_2to10, mis_3to4, mis_3to5, mis_3to6, mis_3to7, mis_3to8, mis_3to9, mis_3to10, mis_4to5, mis_4to6, mis_4to7, mis_4to8, mis_4to9, mis_4to10, mis_5to6, mis_5to7, mis_5to8, mis_5to9, mis_5to10, mis_6to7, mis_6to8, mis_6to9, mis_6to10, mis_7to8, mis_7to9, mis_7to10, mis_8to9, mis_8to10, mis_9to10, dadN2D, dadN3Dline, dadNpath, tf_1, tf_2, tf_3, tf_4, tf_5, tf_6, tf_7, tf_8, tf_9, tf_10, tf_1to2, tf_1to3, tf_1to4, tf_1to5, tf_1to6, tf_1to7, tf_1to8, tf_1to9, tf_1to10, tf_2to3, tf_2to4, tf_2to5, tf_2to6, tf_2to7, tf_2to8, tf_2to9, tf_2to10, tf_3to4, tf_3to5, tf_3to6, tf_3to7, tf_3to8, tf_3to9, tf_3to10, tf_4to5, tf_4to6, tf_4to7, tf_4to8, tf_4to9, tf_4to10, tf_5to6, tf_5to7, tf_5to8, tf_5to9, tf_5to10, tf_6to7, tf_6to8, tf_6to9, tf_6to10, tf_7to8, tf_7to9, tf_7to10, tf_8to9, tf_8to10, tf_9to10, a, b, c, d, angle_gb, dist_gb, signed_dist_gb
1,0,0.0,0.0,336.0,306.0,2,288,5.003108,0.423611,1.146995,0.528846,260,0.612143,0.79839,5.262499,0.471154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001257,0.00126,0.001286,2.638085,3.444725,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487415,-0.849735,0.200941,219.391739,0.555314,4.631274,-4.631274
1,7,2.15422,37.28577,396.611328,306.781769,4,257,3.191666,0.588906,2.852357,0.871795,288,5.003108,0.423611,1.146995,0.083333,260,0.612143,0.79839,5.262499,0.038462,393,3.674895,0.427056,3.104679,0.00641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.298031,54.363176,41.936543,,,,,,,43.48986,50.271209,,,,,,,39.990435,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001447,0.001447,0.001457,3.389895,2.638085,3.444725,2.806577,,,,,,,0.751809,0.054831,0.583318,,,,,,,0.80664,0.168491,,,,,,,0.638149,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.841368,-0.474033,-0.259602,288.839512,0.254768,10.179557,-10.179557
1,14,1.564926,49.561939,371.709045,313.723419,4,260,0.612143,0.79839,5.262499,0.535948,257,3.191666,0.588906,2.852357,0.385621,921,0.64729,3.350509,3.465177,0.058824,288,5.003108,0.423611,1.146995,0.019608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,53.253555,43.48986,,,,,,,54.681681,45.298031,,,,,,,38.436346,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001015,0.001017,0.001021,3.444725,3.389895,2.302481,2.638085,,,,,,,0.054831,1.142244,0.80664,,,,,,,1.087413,0.751809,,,,,,,0.335604,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.782225,0.088147,-0.616728,195.985904,0.518921,3.499665,-3.499665
1,26,0.869032,35.898178,341.654968,312.05426,3,260,0.612143,0.79839,5.262499,0.93865,257,3.191666,0.588906,2.852357,0.03681,288,5.003108,0.423611,1.146995,0.02454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,43.48986,,,,,,,,45.298031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001466,0.001663,0.001726,3.444725,3.389895,2.638085,,,,,,,,0.054831,0.80664,,,,,,,,0.751809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.53952,-0.83595,0.100529,287.04052,1.430917,13.436765,13.436765
1,34,2.766339,23.251322,431.025482,306.267487,7,393,3.674895,0.427056,3.104679,0.572327,257,3.191666,0.588906,2.852357,0.238994,540,3.38559,3.765373,5.859594,0.062893,289,0.583617,0.049955,5.168513,0.050314,286,4.753474,0.293662,1.683838,0.044025,337,3.406359,0.574217,3.628417,0.025157,288,5.003108,0.423611,1.146995,0.006289,,,,,,,,,,,,,,,,41.936543,18.322525,41.223331,31.508081,19.854846,50.271209,,,,40.540449,39.609155,40.863344,,45.298031,,,,,49.473177,5.452094,55.800525,,,,43.554355,,,,,,,19.478905,,,,51.271982,,,,,,,,,,0.001545,0.001557,0.001606,2.806577,3.389895,3.380761,2.440328,2.546678,3.234572,2.638085,,,,0.583318,0.574184,0.366248,0.259899,0.427995,0.168491,,,,0.009134,0.949566,0.843217,,0.751809,,,,,0.834083,0.146189,0.742676,,,,0.106349,,,,,,,0.091408,,,,0.596487,,,,,,,,,,-0.619325,0.660695,-0.424168,-133.400956,1.17457,7.066433,7.066433
2,0,0.0,0.0,324.0,312.0,2,260,0.612143,0.79839,5.262499,0.836538,288,5.003108,0.423611,1.146995,0.163462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002433,0.002568,0.002677,3.444725,2.638085,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709282,0.669448,-0.220814,-158.51799,0.807002,10.510804,-10.510804
2,5,1.894083,54.270828,390.182953,305.915771,3,260,0.612143,0.79839,5.262499,0.524691,257,3.191666,0.588906,2.852357,0.469136,288,5.003108,0.423611,1.146995,0.006173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,43.48986,,,,,,,,45.298031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003208,0.003208,0.003217,3.444725,3.389895,2.638085,,,,,,,,0.054831,0.80664,,,,,,,,0.751809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.993503,0.113096,-0.012708,13.410928,0.436854,0.266749,-0.266749
2,18,0.387467,24.2514,312.574463,305.759796,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003288,0.003352,0.003405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32,0.980297,48.119705,339.746399,307.680328,2,260,0.612143,0.79839,5.262499,0.980519,257,3.191666,0.588906,2.852357,0.019481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001016,0.001027,0.001056,3.444725,3.389895,,,,,,,,,0.054831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035248,0.997185,0.06618,-370.664368,0.949213,13.208193,-13.208193
2,41,1.374453,59.045475,360.255524,317.252441,3,260,0.612143,0.79839,5.262499,0.79375,921,0.64729,3.350509,3.465177,0.13125,257,3.191666,0.588906,2.852357,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.253555,54.363176,,,,,,,,54.681681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002711,0.002868,0.002971,3.444725,2.302481,3.389895,,,,,,,,1.142244,0.054831,,,,,,,,1.087413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.096918,0.035411,0.994662,-332.70419,1.488182,10.110806,-10.110806
