crack_id, arr_index, theta, x, y, z, num_xtal, grain_id_1, phi1_1, Phi_1, phi2_1, weight_1, grain_id_2, phi1_2, Phi_2, phi2_2, weight_2, grain_id_3, phi1_3, Phi_3, phi2_3, weight_3, grain_id_4, phi1_4, Phi_4, phi2_4, weight_4, grain_id_5, phi1_5, Phi_5, phi2_5, weight_5, grain_id_6, phi1_6, Phi_6, phi2_6, weight_6, grain_id_7, phi1_7, Phi_7, phi2_7, weight_7, grain_id_8, phi1_8, Phi_8, phi2_8, weight_8, grain_id_9, phi1_9, Phi_9, phi2_9, weight_9, grain_id_10, phi1_10, Phi_10, phi2_10, weight_10, mis_1to2, mis_1to3, mis_1to4, mis_1to5, mis_1to6, mis_1to7, mis_1to8, mis_1to9, mis_1to10, mis_2to3, mis_2to4, mis_2to5, mis_2to6, mis_2to7, mis_2to8, mis_2to9, mis_2to10, mis_3to4, mis_3to5, mis_3to6, mis_3to7, mis_3to8, mis_3to9, mis_3to10, mis_4to5, mis_4to6, mis_4to7, mis_4to8, mis_4to9, mis_4to10, mis_5to6, mis_5to7, mis_5to8, mis_5to9, mis_5to10, mis_6to7, mis_6to8, mis_6to9, mis_6to10, mis_7to8, mis_7to9, mis_7to10, mis_8to9, mis_8to10, mis_9to10, dadN2D, dadN3Dline, dadNpath, tf_1, tf_2, tf_3, tf_4, tf_5, tf_6, tf_7, tf_8, tf_9, tf_10, tf_1to2, tf_1to3, tf_1to4, tf_1to5, tf_1to6, tf_1to7, tf_1to8, tf_1to9, tf_1to10, tf_2to3, tf_2to4, tf_2to5, tf_2to6, tf_2to7, tf_2to8, tf_2to9, tf_2to10, tf_3to4, tf_3to5, tf_3to6, tf_3to7, tf_3to8, tf_3to9, tf_3to10, tf_4to5, tf_4to6, tf_4to7, tf_4to8, tf_4to9, tf_4to10, tf_5to6, tf_5to7, tf_5to8, tf_5to9, tf_5to10, tf_6to7, tf_6to8, tf_6to9, tf_6to10, tf_7to8, tf_7to9, tf_7to10, tf_8to9, tf_8to10, tf_9to10, a, b, c, d, angle_gb, dist_gb, signed_dist_gb
3,59,2.731065,36.538452,455.946411,312.718506,6,289,0.583617,0.049955,5.168513,0.362914,286,4.753474,0.293662,1.683838,0.225166,393,3.674895,0.427056,3.104679,0.14702,257,3.191666,0.588906,2.852357,0.101987,125,5.702375,0.922475,0.716409,0.098013,260,0.612143,0.79839,5.262499,0.064901,,,,,,,,,,,,,,,,,,,,,43.554355,41.223331,39.609155,56.878361,43.422117,,,,,31.508081,40.863344,45.182092,54.654606,,,,,41.936543,,39.990435,,,,,,54.363176,,,,,59.642781,,,,,,,,,,,,,,,0.003079,0.003134,0.003198,2.440328,2.546678,2.806577,3.389895,2.957013,3.444725,,,,,0.106349,0.366248,0.949566,0.516684,1.004397,,,,,0.259899,0.843217,0.410335,0.898048,,,,,0.583318,,0.638149,,,,,,0.054831,,,,,0.487713,,,,,,,,,,,,,,,0.945482,-0.047935,-0.322128,96.985227,1.256745,8.940496,8.940496
3,76,1.42591,82.652267,359.940338,317.346039,3,260,0.612143,0.79839,5.262499,0.939869,921,0.64729,3.350509,3.465177,0.057516,257,3.191666,0.588906,2.852357,0.002614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.253555,54.363176,,,,,,,,54.681681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001587,0.001643,0.001682,3.444725,2.302481,3.389895,,,,,,,,1.142244,0.054831,,,,,,,,1.087413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.681476,0.148038,0.716711,-247.318465,0.936129,22.913763,-22.913763
4,0,0.0,0.0,240.0,300.0,4,394,1.624092,0.189887,4.091087,0.50939,391,2.874435,0.653539,3.711879,0.36385,644,3.283837,3.718249,5.764997,0.110329,757,2.338043,2.218488,5.351878,0.016432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.541448,42.019155,,,,,,,,21.536684,48.929991,,,,,,,36.689467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002495,0.002496,0.002542,2.386477,3.42137,3.324741,2.55614,,,,,,,1.034893,0.938264,,,,,,,,0.096629,0.86523,,,,,,,0.768601,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97162,-0.190955,-0.13961,78.101474,1.3724,9.610725,-9.610725
4,6,2.527279,71.536781,473.418976,306.102936,4,125,5.702375,0.922475,0.716409,0.681275,289,0.583617,0.049955,5.168513,0.159363,260,0.612143,0.79839,5.262499,0.10093,635,2.442239,2.227738,5.49866,0.058433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.878361,59.642781,5.422207,,,,,,,43.422117,58.963072,,,,,,,54.744451,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001552,0.00206,0.002109,2.957013,2.440328,3.444725,2.719455,,,,,,,0.516684,0.487713,0.237558,,,,,,,1.004397,0.279127,,,,,,,0.72527,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.630595,0.756574,0.173049,-443.173185,0.190732,13.084845,13.084845
4,22,2.937785,29.687182,515.640076,318.10611,5,125,5.702375,0.922475,0.716409,0.672021,287,0.24957,0.443788,5.677294,0.161981,286,4.753474,0.293662,1.683838,0.160643,289,0.583617,0.049955,5.168513,0.004016,30,0.547309,0.866813,5.731609,0.001339,,,,,,,,,,,,,,,,,,,,,,,,,,53.306525,45.182092,56.878361,47.125012,,,,,,46.344622,24.905458,,,,,,,43.554355,58.24116,,,,,,55.253106,,,,,,,,,,,,,,,,,,,,,0.002067,0.00207,0.002164,2.957013,2.761248,2.546678,2.440328,3.440104,,,,,,0.195765,0.410335,0.516684,0.483091,,,,,,0.21457,0.320919,,,,,,,0.106349,0.893426,,,,,,0.999776,,,,,,,,,,,,,,,,,,,,,-0.850732,-0.375198,0.368078,98.114279,1.038498,3.520821,-3.520821
4,43,0.859988,89.897087,294.604462,287.283661,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002935,0.003179,0.003324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,60,1.451015,102.112526,359.709991,306.489288,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003044,0.003161,0.003268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,79,2.132742,96.4226,432.713806,311.706055,6,260,0.612143,0.79839,5.262499,0.933862,125,5.702375,0.922475,0.716409,0.033069,292,0.877796,0.331133,5.912512,0.011905,289,0.583617,0.049955,5.168513,0.009259,465,2.215521,0.760217,3.533646,0.006614,635,2.442239,2.227738,5.49866,0.005291,,,,,,,,,,,,,,,,,,,,,59.642781,47.993851,43.422117,42.884346,54.744451,,,,,43.83582,56.878361,36.055856,5.422207,,,,,34.60588,48.097925,40.533319,,,,,43.825226,58.963072,,,,,,,,,,,,,,,,,,,,0.001776,0.001776,0.00178,3.444725,2.957013,2.621319,2.440328,3.40717,2.719455,,,,,0.487713,0.823407,1.004397,0.037555,0.72527,,,,,0.335694,0.516684,0.450158,0.237558,,,,,0.18099,0.785851,0.098136,,,,,0.966842,0.279127,,,,,,,,,,,,,,,,,,,,-0.272493,0.96192,-0.021395,-407.30994,1.286448,24.017307,-24.017307
4,83,0.443437,54.026852,258.255798,287.329376,3,260,0.612143,0.79839,5.262499,0.545817,394,1.624092,0.189887,4.091087,0.452855,391,2.874435,0.653539,3.711879,0.001328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.724232,33.124695,,,,,,,,55.541448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001643,0.001645,0.001656,3.444725,2.386477,3.42137,,,,,,,,1.058248,0.023355,,,,,,,,1.034893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.959997,-0.27978,-0.011388,124.784886,1.414388,2.607643,-2.607643
5,0,0.0,0.0,216.0,300.0,10,394,1.624092,0.189887,4.091087,0.410798,644,3.283837,3.718249,5.764997,0.253521,391,2.874435,0.653539,3.711879,0.103286,456,2.499765,0.383131,3.202889,0.086854,341,5.771821,0.851506,0.900597,0.065728,757,2.338043,2.218488,5.351878,0.032864,541,2.320415,2.262994,5.3716,0.021127,338,4.183694,0.471759,2.313294,0.018779,750,2.330189,2.751512,5.30615,0.004695,260,0.612143,0.79839,5.262499,0.002347,42.019155,55.541448,17.212323,,,49.805674,56.12304,53.156516,42.724232,21.536684,32.541054,49.176624,36.689467,36.969055,40.633373,59.087634,,,,48.929991,,,57.522993,33.124695,39.964295,,48.402045,53.572899,,58.577012,,17.417954,41.604405,29.739496,52.703097,3.196342,,30.62192,,,,,30.328086,42.147668,59.898266,0.003277,0.003339,0.003362,2.386477,3.324741,3.42137,2.751106,3.176252,2.55614,2.687393,2.879877,2.785951,3.444725,0.938264,1.034893,0.364629,,,0.300916,0.4934,0.399474,1.058248,0.096629,0.573635,0.148489,0.768601,0.637348,0.444864,0.53879,,,,0.86523,,,0.635419,0.023355,0.425146,,0.063713,0.128771,,0.693619,,0.488859,0.296375,0.390301,0.268473,0.131253,,0.229811,,,,,0.093926,0.564848,0.658774,-0.569614,-0.346549,0.74528,-143.296483,1.247546,5.432937,5.432937
5,12,2.446531,89.544342,479.382538,318.119843,5,125,5.702375,0.922475,0.716409,0.653846,635,2.442239,2.227738,5.49866,0.204244,260,0.612143,0.79839,5.262499,0.099469,292,0.877796,0.331133,5.912512,0.037135,289,0.583617,0.049955,5.168513,0.005305,,,,,,,,,,,,,,,,,,,,,,,,,,5.422207,59.642781,43.83582,56.878361,,,,,,54.744451,40.533319,58.963072,,,,,,47.993851,43.422117,,,,,,34.60588,,,,,,,,,,,,,,,,,,,,,0.000764,0.001439,0.001509,2.957013,2.719455,3.444725,2.621319,2.440328,,,,,,0.237558,0.487713,0.335694,0.516684,,,,,,0.72527,0.098136,0.279127,,,,,,0.823407,1.004397,,,,,,0.18099,,,,,,,,,,,,,,,,,,,,,0.375495,-0.403625,0.834321,-112.768071,1.567996,7.221325,-7.221325
5,25,3.105921,5.995053,539.989624,318.141144,5,125,5.702375,0.922475,0.716409,0.669231,286,4.753474,0.293662,1.683838,0.157692,30,0.547309,0.866813,5.731609,0.117308,287,0.24957,0.443788,5.677294,0.051923,1,6.085282,0.366765,6.131534,0.003846,,,,,,,,,,,,,,,,,,,,,,,,,,45.182092,47.125012,53.306525,46.000735,,,,,,58.24116,46.344622,39.346515,,,,,,,38.729388,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002613,0.002863,0.002936,2.957013,2.546678,3.440104,2.761248,2.579707,,,,,,0.410335,0.483091,0.195765,0.377306,,,,,,0.893426,0.21457,0.03303,,,,,,,0.860397,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.163759,-0.640294,0.750471,94.526301,0.939755,13.451856,-13.451856
5,39,2.728926,65.414947,521.415527,323.87851,5,125,5.702375,0.922475,0.716409,0.788079,635,2.442239,2.227738,5.49866,0.169536,1,6.085282,0.366765,6.131534,0.029139,287,0.24957,0.443788,5.677294,0.010596,291,4.45977,0.477103,2.196968,0.002649,,,,,,,,,,,,,,,,,,,,,,,,,,5.422207,46.000735,53.306525,50.566228,,,,,,45.514676,,,,,,,,,55.151988,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001225,0.001282,0.001377,2.957013,2.719455,2.579707,2.761248,2.9025,,,,,,0.237558,0.377306,0.195765,0.054512,,,,,,0.139748,,,,,,,,,0.322793,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.484798,-0.225698,-0.845004,438.532876,1.057715,15.458759,15.458759
5,52,0.63349,83.683121,258.063782,281.775635,2,260,0.612143,0.79839,5.262499,0.973154,394,1.624092,0.189887,4.091087,0.026846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.724232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001646,0.001868,0.002006,3.444725,2.386477,,,,,,,,,1.058248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.930322,-0.278727,-0.238353,191.477246,1.285827,25.466415,-25.466415
5,59,1.06627,120.674812,305.364075,283.291046,2,260,0.612143,0.79839,5.262499,0.993455,398,3.644701,0.412467,3.385136,0.006545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.411324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001372,0.001543,0.001673,3.444725,2.76229,,,,,,,,,0.682436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.815171,0.204787,-0.54181,-35.349633,0.803063,27.934361,-27.934361
5,78,1.476362,130.325089,359.656097,305.356628,3,260,0.612143,0.79839,5.262499,0.934469,398,3.644701,0.412467,3.385136,0.058978,397,3.35756,0.696948,3.21837,0.006553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.411324,45.302927,,,,,,,,29.886049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002062,0.002185,0.002257,3.444725,2.76229,3.532872,,,,,,,,0.682436,0.088147,,,,,,,,0.770582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987961,0.121495,-0.095767,-164.883638,0.234795,21.674211,-21.674211
5,95,1.998211,120.421829,426.851685,311.558929,5,260,0.612143,0.79839,5.262499,0.88274,292,0.877796,0.331133,5.912512,0.054018,397,3.35756,0.696948,3.21837,0.048748,399,0.343767,0.795882,5.688936,0.01054,465,2.215521,0.760217,3.533646,0.003953,,,,,,,,,,,,,,,,,,,,,,,,,,47.993851,45.302927,17.508801,42.884346,,,,,,36.637535,49.567702,48.097925,,,,,,29.680482,53.287951,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003477,0.003478,0.00349,3.444725,2.621319,3.532872,3.458501,3.40717,,,,,,0.823407,0.088147,0.013776,0.037555,,,,,,0.911553,0.837182,0.785851,,,,,,0.074371,0.125702,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404524,0.838599,-0.364846,-315.607725,0.795672,22.607832,-22.607832
5,118,0.286976,47.487572,211.091888,292.60379,9,394,1.624092,0.189887,4.091087,0.348624,260,0.612143,0.79839,5.262499,0.300131,338,4.183694,0.471759,2.313294,0.25557,750,2.330189,2.751512,5.30615,0.044561,556,1.912776,0.159981,4.937816,0.013106,341,5.771821,0.851506,0.900597,0.013106,644,3.283837,3.718249,5.764997,0.009174,395,5.68836,0.406369,0.827129,0.007864,456,2.499765,0.383131,3.202889,0.007864,,,,,,42.724232,56.12304,53.156516,25.408824,,42.019155,,17.212323,,42.147668,59.898266,57.373357,52.703097,,60.365469,58.577012,,30.328086,39.985586,41.604405,40.633373,34.19009,53.572899,,37.964956,29.739496,59.087634,,,,46.864575,,35.86894,27.697561,,49.176624,26.892634,39.964295,,,32.541054,,,,,0.002492,0.002585,0.002701,2.386477,3.444725,2.879877,2.785951,2.356251,3.176252,3.324741,2.790202,2.751106,,1.058248,0.4934,0.399474,0.030226,,0.938264,,0.364629,,0.564848,0.658774,1.088474,0.268473,,0.654523,0.693619,,0.093926,0.523626,0.296375,0.444864,0.089675,0.128771,,0.4297,0.390301,0.53879,,,,0.820001,,0.433951,0.394855,,0.148489,0.38605,0.425146,,,0.573635,,,,,-0.692176,0.720837,-0.035884,-117.273136,0.491537,8.479839,-8.479839
6,0,0.0,0.0,180.0,294.0,8,341,5.771821,0.851506,0.900597,0.429577,338,4.183694,0.471759,2.313294,0.246479,456,2.499765,0.383131,3.202889,0.152582,644,3.283837,3.718249,5.764997,0.053991,750,2.330189,2.751512,5.30615,0.049296,394,1.624092,0.189887,4.091087,0.039906,541,2.320415,2.262994,5.3716,0.021127,757,2.338043,2.218488,5.351878,0.007042,,,,,,,,,,,41.604405,39.964295,49.176624,29.739496,,17.417954,,,,53.572899,40.633373,30.328086,56.12304,,,,,32.541054,,17.212323,48.402045,,,,59.087634,42.019155,36.969055,36.689467,,,53.156516,,30.62192,,,49.805674,,,,3.196342,,,,,,0.003034,0.003217,0.003278,3.176252,2.879877,2.751106,3.324741,2.785951,2.386477,2.687393,2.55614,,,0.296375,0.425146,0.148489,0.390301,,0.488859,,,,0.128771,0.444864,0.093926,0.4934,,,,,0.573635,,0.364629,0.063713,,,,0.53879,0.938264,0.637348,0.768601,,,0.399474,,0.229811,,,0.300916,,,,0.131253,,,,,,-0.506497,-0.3467,0.789468,-161.651437,1.269478,8.046156,8.046156
6,6,2.89171,47.034599,556.292847,317.843872,6,1,6.085282,0.366765,6.131534,0.473062,125,5.702375,0.922475,0.716409,0.445466,30,0.547309,0.866813,5.731609,0.055191,635,2.442239,2.227738,5.49866,0.018397,291,4.45977,0.477103,2.196968,0.00657,1111,2.882411,2.658486,5.996777,0.001314,,,,,,,,,,,,,,,,,,,,,46.000735,38.729388,45.514676,55.151988,22.919413,,,,,47.125012,5.422207,50.566228,29.403493,,,,,,,36.589354,,,,,,30.351222,,,,,,,,,,,,,,,,,,,,0.002696,0.00315,0.003376,2.579707,2.957013,3.440104,2.719455,2.9025,2.921971,,,,,0.377306,0.860397,0.139748,0.322793,0.342264,,,,,0.483091,0.237558,0.054512,0.035042,,,,,,,0.518133,,,,,,0.202516,,,,,,,,,,,,,,,,,,,,-0.41072,-0.90566,-0.105309,555.568326,0.180521,1.033724,-1.033724
