crack_id, arr_index, theta, x, y, z, num_xtal, grain_id_1, phi1_1, Phi_1, phi2_1, weight_1, grain_id_2, phi1_2, Phi_2, phi2_2, weight_2, grain_id_3, phi1_3, Phi_3, phi2_3, weight_3, grain_id_4, phi1_4, Phi_4, phi2_4, weight_4, grain_id_5, phi1_5, Phi_5, phi2_5, weight_5, grain_id_6, phi1_6, Phi_6, phi2_6, weight_6, grain_id_7, phi1_7, Phi_7, phi2_7, weight_7, grain_id_8, phi1_8, Phi_8, phi2_8, weight_8, grain_id_9, phi1_9, Phi_9, phi2_9, weight_9, grain_id_10, phi1_10, Phi_10, phi2_10, weight_10, mis_1to2, mis_1to3, mis_1to4, mis_1to5, mis_1to6, mis_1to7, mis_1to8, mis_1to9, mis_1to10, mis_2to3, mis_2to4, mis_2to5, mis_2to6, mis_2to7, mis_2to8, mis_2to9, mis_2to10, mis_3to4, mis_3to5, mis_3to6, mis_3to7, mis_3to8, mis_3to9, mis_3to10, mis_4to5, mis_4to6, mis_4to7, mis_4to8, mis_4to9, mis_4to10, mis_5to6, mis_5to7, mis_5to8, mis_5to9, mis_5to10, mis_6to7, mis_6to8, mis_6to9, mis_6to10, mis_7to8, mis_7to9, mis_7to10, mis_8to9, mis_8to10, mis_9to10, dadN2D, dadN3Dline, dadNpath, tf_1, tf_2, tf_3, tf_4, tf_5, tf_6, tf_7, tf_8, tf_9, tf_10, tf_1to2, tf_1to3, tf_1to4, tf_1to5, tf_1to6, tf_1to7, tf_1to8, tf_1to9, tf_1to10, tf_2to3, tf_2to4, tf_2to5, tf_2to6, tf_2to7, tf_2to8, tf_2to9, tf_2to10, tf_3to4, tf_3to5, tf_3to6, tf_3to7, tf_3to8, tf_3to9, tf_3to10, tf_4to5, tf_4to6, tf_4to7, tf_4to8, tf_4to9, tf_4to10, tf_5to6, tf_5to7, tf_5to8, tf_5to9, tf_5to10, tf_6to7, tf_6to8, tf_6to9, tf_6to10, tf_7to8, tf_7to9, tf_7to10, tf_8to9, tf_8to10, tf_9to10, a, b, c, d, angle_gb, dist_gb, signed_dist_gb
1,0,0.0,0.0,336.0,306.0,2,288,5.003108,0.423611,1.146995,0.589744,260,0.612143,0.79839,5.262499,0.410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001257,0.00126,0.001286,2.638085,3.444725,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.990349,-0.106261,0.088977,11.852419,1.464334,3.375686,3.375686
1,4,1.917014,48.209965,389.391663,306.880829,3,257,3.191666,0.588906,2.852357,0.678571,260,0.612143,0.79839,5.262499,0.303571,288,5.003108,0.423611,1.146995,0.017857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,45.298031,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000834,0.000842,0.000848,3.389895,3.444725,2.638085,,,,,,,,0.054831,0.751809,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.910535,0.385973,0.148154,-148.606287,0.76284,3.257145,3.257145
1,9,2.360071,34.881676,407.153198,305.834076,3,257,3.191666,0.588906,2.852357,0.943396,288,5.003108,0.423611,1.146995,0.037736,393,3.674895,0.427056,3.104679,0.018868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.298031,41.936543,,,,,,,,50.271209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001594,0.00163,0.001661,3.389895,2.638085,2.806577,,,,,,,,0.751809,0.583318,,,,,,,,0.168491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26357,0.843683,0.467686,-490.417669,0.671388,5.318641,5.318641
1,14,1.564926,49.561939,371.709045,313.723419,2,260,0.612143,0.79839,5.262499,0.730769,257,3.191666,0.588906,2.852357,0.269231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001015,0.001017,0.001021,3.444725,3.389895,,,,,,,,,0.054831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566721,-0.044626,0.822701,-267.43294,0.813602,2.167533,2.167533
1,23,0.403241,17.673849,330.572296,311.209167,2,260,0.612143,0.79839,5.262499,0.890909,288,5.003108,0.423611,1.146995,0.109091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001869,0.001949,0.001992,3.444725,2.638085,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.710208,-0.249397,0.658335,-127.205286,0.951635,7.782974,7.782974
1,34,2.766339,23.251322,431.025482,306.267487,6,393,3.674895,0.427056,3.104679,0.722222,257,3.191666,0.588906,2.852357,0.185185,540,3.38559,3.765373,5.859594,0.037037,286,4.753474,0.293662,1.683838,0.018519,337,3.406359,0.574217,3.628417,0.018519,289,0.583617,0.049955,5.168513,0.018519,,,,,,,,,,,,,,,,,,,,,41.936543,18.322525,31.508081,19.854846,41.223331,,,,,40.540449,40.863344,,39.609155,,,,,49.473177,5.452094,,,,,,,43.554355,,,,,,,,,,,,,,,,,,,,0.001545,0.001557,0.001606,2.806577,3.389895,3.380761,2.546678,3.234572,2.440328,,,,,0.583318,0.574184,0.259899,0.427995,0.366248,,,,,0.009134,0.843217,,0.949566,,,,,0.834083,0.146189,,,,,,,0.106349,,,,,,,,,,,,,,,,,,,,-0.588344,0.720736,-0.366594,-178.484433,1.10022,6.215549,6.215549
1,40,1.067286,42.24564,348.728149,317.86557,3,260,0.612143,0.79839,5.262499,0.890909,257,3.191666,0.588906,2.852357,0.090909,921,0.64729,3.350509,3.465177,0.018182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,53.253555,,,,,,,,54.681681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00097,0.001042,0.001084,3.444725,3.389895,2.302481,,,,,,,,0.054831,1.142244,,,,,,,,1.087413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.731057,-0.234418,0.640784,-85.633189,1.20373,5.417856,5.417856
2,0,0.0,0.0,324.0,312.0,2,260,0.612143,0.79839,5.262499,0.948718,288,5.003108,0.423611,1.146995,0.051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002433,0.002568,0.002677,3.444725,2.638085,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.737964,-0.384926,0.554294,-40.590071,1.103241,7.63363,7.63363
2,5,1.894083,54.270828,390.182953,305.915771,2,257,3.191666,0.588906,2.852357,0.508772,260,0.612143,0.79839,5.262499,0.491228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003208,0.003208,0.003217,3.389895,3.444725,,,,,,,,,0.054831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.985274,0.166806,-0.037567,-0.45853,0.492433,0.337646,-0.337646
2,12,2.356396,47.260757,419.279846,305.7659,3,257,3.191666,0.588906,2.852357,0.842105,260,0.612143,0.79839,5.262499,0.140351,393,3.674895,0.427056,3.104679,0.017544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,41.936543,,,,,,,,39.990435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00269,0.002691,0.002802,3.389895,3.444725,2.806577,,,,,,,,0.054831,0.583318,,,,,,,,0.638149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.803743,0.189787,0.563895,-208.59859,1.119689,5.409635,5.409635
2,17,1.258766,53.95887,354.594635,323.59317,3,260,0.612143,0.79839,5.262499,0.727273,921,0.64729,3.350509,3.465177,0.254545,257,3.191666,0.588906,2.852357,0.018182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.253555,54.363176,,,,,,,,54.681681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002392,0.002515,0.002676,3.444725,2.302481,3.389895,,,,,,,,1.142244,0.054831,,,,,,,,1.087413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.013154,-0.999913,331.915446,1.273976,3.686093,3.686093
2,24,0.303046,17.402159,316.344635,306.28598,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003372,0.003434,0.003567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,0.589818,36.322041,317.730682,306.95105,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003136,0.00326,0.003347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,32,0.980297,48.119705,339.746399,307.680328,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001016,0.001027,0.001056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
