crack_id, arr_index, theta, x, y, z, num_xtal, grain_id_1, phi1_1, Phi_1, phi2_1, weight_1, grain_id_2, phi1_2, Phi_2, phi2_2, weight_2, grain_id_3, phi1_3, Phi_3, phi2_3, weight_3, grain_id_4, phi1_4, Phi_4, phi2_4, weight_4, grain_id_5, phi1_5, Phi_5, phi2_5, weight_5, grain_id_6, phi1_6, Phi_6, phi2_6, weight_6, grain_id_7, phi1_7, Phi_7, phi2_7, weight_7, grain_id_8, phi1_8, Phi_8, phi2_8, weight_8, grain_id_9, phi1_9, Phi_9, phi2_9, weight_9, grain_id_10, phi1_10, Phi_10, phi2_10, weight_10, mis_1to2, mis_1to3, mis_1to4, mis_1to5, mis_1to6, mis_1to7, mis_1to8, mis_1to9, mis_1to10, mis_2to3, mis_2to4, mis_2to5, mis_2to6, mis_2to7, mis_2to8, mis_2to9, mis_2to10, mis_3to4, mis_3to5, mis_3to6, mis_3to7, mis_3to8, mis_3to9, mis_3to10, mis_4to5, mis_4to6, mis_4to7, mis_4to8, mis_4to9, mis_4to10, mis_5to6, mis_5to7, mis_5to8, mis_5to9, mis_5to10, mis_6to7, mis_6to8, mis_6to9, mis_6to10, mis_7to8, mis_7to9, mis_7to10, mis_8to9, mis_8to10, mis_9to10, dadN2D, dadN3Dline, dadNpath, tf_1, tf_2, tf_3, tf_4, tf_5, tf_6, tf_7, tf_8, tf_9, tf_10, tf_1to2, tf_1to3, tf_1to4, tf_1to5, tf_1to6, tf_1to7, tf_1to8, tf_1to9, tf_1to10, tf_2to3, tf_2to4, tf_2to5, tf_2to6, tf_2to7, tf_2to8, tf_2to9, tf_2to10, tf_3to4, tf_3to5, tf_3to6, tf_3to7, tf_3to8, tf_3to9, tf_3to10, tf_4to5, tf_4to6, tf_4to7, tf_4to8, tf_4to9, tf_4to10, tf_5to6, tf_5to7, tf_5to8, tf_5to9, tf_5to10, tf_6to7, tf_6to8, tf_6to9, tf_6to10, tf_7to8, tf_7to9, tf_7to10, tf_8to9, tf_8to10, tf_9to10, a, b, c, d, angle_gb, dist_gb, signed_dist_gb
2,30,0.852014,47.42104,330.51059,305.031708,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001425,0.001449,0.001482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,33,0.327018,18.08535,318.681732,311.411072,2,260,0.612143,0.79839,5.262499,0.972222,288,5.003108,0.423611,1.146995,0.027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003264,0.003318,0.003389,3.444725,2.638085,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408248,-0.816497,0.408248,138.641119,0.350294,12.954695,12.954695
2,53,3.002041,12.705022,462.450226,311.888672,3,286,4.753474,0.293662,1.683838,0.813084,289,0.583617,0.049955,5.168513,0.121495,393,3.674895,0.427056,3.104679,0.065421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.554355,31.508081,,,,,,,,41.223331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002765,0.002781,0.002813,2.546678,2.440328,2.806577,,,,,,,,0.106349,0.259899,,,,,,,,0.366248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962109,-0.270834,-0.031548,115.720586,1.434248,7.142506,-7.142506
2,57,2.705957,30.942484,438.477295,306.3703,5,393,3.674895,0.427056,3.104679,0.627273,289,0.583617,0.049955,5.168513,0.209091,257,3.191666,0.588906,2.852357,0.145455,286,4.753474,0.293662,1.683838,0.009091,260,0.612143,0.79839,5.262499,0.009091,,,,,,,,,,,,,,,,,,,,,,,,,,41.223331,41.936543,31.508081,39.990435,,,,,,39.609155,43.554355,43.422117,,,,,,40.863344,54.363176,,,,,,54.654606,,,,,,,,,,,,,,,,,,,,,0.001678,0.001837,0.001971,2.806577,2.440328,3.389895,2.546678,3.444725,,,,,,0.366248,0.583318,0.259899,0.638149,,,,,,0.949566,0.106349,1.004397,,,,,,0.843217,0.054831,,,,,,0.898048,,,,,,,,,,,,,,,,,,,,,0.203706,0.92904,-0.308851,-325.420365,0.385371,6.377021,-6.377021
3,0,0.0,0.0,300.0,300.0,3,260,0.612143,0.79839,5.262499,0.894737,391,2.874435,0.653539,3.711879,0.092105,755,0.744976,3.473729,3.838328,0.013158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.124695,36.733752,,,,,,,,41.564221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005999,0.005999,0.006019,3.444725,3.42137,2.629798,,,,,,,,0.023355,0.814927,,,,,,,,0.791572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.979229,0.139731,-0.146921,7.0458,1.443405,4.8888,4.8888
3,11,0.686768,54.154312,305.951477,300.34082,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004566,0.004835,0.005146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,13,2.451575,54.076489,437.518158,300.446808,4,260,0.612143,0.79839,5.262499,0.560748,289,0.583617,0.049955,5.168513,0.17757,393,3.674895,0.427056,3.104679,0.140187,257,3.191666,0.588906,2.852357,0.121495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.422117,39.990435,54.363176,,,,,,,41.223331,39.609155,,,,,,,41.936543,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002995,0.002995,0.003029,3.444725,2.440328,2.806577,3.389895,,,,,,,1.004397,0.638149,0.054831,,,,,,,0.366248,0.949566,,,,,,,0.583318,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28955,0.955077,-0.063161,-390.99127,0.982171,7.762106,-7.762106
3,22,1.057046,65.278557,335.163818,306.18045,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003326,0.003542,0.00374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25,1.723973,90.5896,385.985809,305.405151,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00155,0.001618,0.001814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,2.125015,76.700119,419.471649,306.020782,2,260,0.612143,0.79839,5.262499,0.981818,257,3.191666,0.588906,2.852357,0.018182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002329,0.002345,0.002363,3.444725,3.389895,,,,,,,,,0.054831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92388,-0.382683,0.0,104.038491,0.946918,14.375524,14.375524
3,59,2.731065,36.538452,455.946411,312.718506,4,289,0.583617,0.049955,5.168513,0.768519,393,3.674895,0.427056,3.104679,0.185185,286,4.753474,0.293662,1.683838,0.027778,257,3.191666,0.588906,2.852357,0.018519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.223331,43.554355,39.609155,,,,,,,31.508081,41.936543,,,,,,,40.863344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003079,0.003134,0.003198,2.440328,2.806577,2.546678,3.389895,,,,,,,0.366248,0.106349,0.949566,,,,,,,0.259899,0.583318,,,,,,,0.843217,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424669,0.869236,-0.253149,-326.308974,0.332052,6.368433,6.368433
3,61,2.915896,24.848171,480.219788,312.351715,4,286,4.753474,0.293662,1.683838,0.444444,289,0.583617,0.049955,5.168513,0.342593,125,5.702375,0.922475,0.716409,0.185185,287,0.24957,0.443788,5.677294,0.027778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.554355,45.182092,46.344622,,,,,,,56.878361,24.905458,,,,,,,53.306525,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003057,0.00309,0.00313,2.546678,2.440328,2.957013,2.761248,,,,,,,0.106349,0.410335,0.21457,,,,,,,0.516684,0.320919,,,,,,,0.195765,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.975305,0.030299,0.218774,-58.861443,1.39395,0.211375,-0.211375
3,70,0.319446,29.863466,281.716553,299.907501,3,394,1.624092,0.189887,4.091087,0.527778,260,0.612143,0.79839,5.262499,0.435185,391,2.874435,0.653539,3.711879,0.037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.724232,55.541448,,,,,,,,33.124695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003563,0.003631,0.00373,2.386477,3.444725,3.42137,,,,,,,,1.058248,1.034893,,,,,,,,0.023355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.107524,-0.859886,0.499034,97.558432,0.72408,1.767312,1.767312
3,76,1.42591,82.652267,359.940338,317.346039,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001587,0.001643,0.001682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0.0,0.0,240.0,300.0,4,391,2.874435,0.653539,3.711879,0.578947,394,1.624092,0.189887,4.091087,0.328947,644,3.283837,3.718249,5.764997,0.078947,757,2.338043,2.218488,5.351878,0.013158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.541448,21.536684,48.929991,,,,,,,42.019155,,,,,,,,36.689467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002495,0.002496,0.002542,3.42137,2.386477,3.324741,2.55614,,,,,,,1.034893,0.096629,0.86523,,,,,,,0.938264,,,,,,,,0.768601,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96809,-0.204377,-0.145021,85.399633,1.358453,7.15715,-7.15715
4,1,3.141593,0.0,528.0,318.0,3,125,5.702375,0.922475,0.716409,0.723684,286,4.753474,0.293662,1.683838,0.25,287,0.24957,0.443788,5.677294,0.026316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.182092,53.306525,,,,,,,,46.344622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001194,0.001208,0.001215,2.957013,2.546678,2.761248,,,,,,,,0.410335,0.195765,,,,,,,,0.21457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.636341,-0.65267,0.411207,212.629458,0.903061,1.216476,-1.216476
4,6,2.527279,71.536781,473.418976,306.102936,2,125,5.702375,0.922475,0.716409,0.935185,289,0.583617,0.049955,5.168513,0.064815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.878361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001552,0.00206,0.002109,2.957013,2.440328,,,,,,,,,0.516684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.711896,0.661941,0.234602,-424.459992,0.312892,11.654548,11.654548
4,15,2.739838,48.69717,486.618378,318.146698,2,125,5.702375,0.922475,0.716409,0.925234,289,0.583617,0.049955,5.168513,0.074766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.878361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003784,0.003788,0.003909,2.957013,2.440328,,,,,,,,,0.516684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587501,0.803147,0.098983,-440.640138,0.228696,10.286702,10.286702
4,22,2.937785,29.687182,515.640076,318.10611,3,125,5.702375,0.922475,0.716409,0.579439,287,0.24957,0.443788,5.677294,0.392523,286,4.753474,0.293662,1.683838,0.028037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.306525,45.182092,,,,,,,,46.344622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002067,0.00207,0.002164,2.957013,2.761248,2.546678,,,,,,,,0.195765,0.410335,,,,,,,,0.21457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.673058,-0.355785,0.648391,-4.216767,1.126668,1.397827,-1.397827
4,33,0.63349,83.683121,258.063782,281.775635,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000454,0.000455,0.000457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,43,0.859988,89.897087,294.604462,287.283661,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002935,0.003179,0.003324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,49,1.105201,96.147453,323.691925,294.508606,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00327,0.003572,0.003721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,54,2.355054,78.888802,450.709106,300.569946,3,260,0.612143,0.79839,5.262499,0.607477,125,5.702375,0.922475,0.716409,0.28972,289,0.583617,0.049955,5.168513,0.102804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.642781,43.422117,,,,,,,,56.878361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002904,0.002951,0.003022,3.444725,2.957013,2.440328,,,,,,,,0.487713,1.004397,,,,,,,,0.516684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113349,0.974838,0.191945,-510.826794,0.709763,4.823565,-4.823565
4,60,1.451015,102.112526,359.709991,306.489288,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003044,0.003161,0.003268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,63,1.802095,102.043968,396.032776,306.106476,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002174,0.002212,0.00246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,79,2.132742,96.4226,432.713806,311.706055,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001776,0.001776,0.00178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,83,0.443437,54.026852,258.255798,287.329376,2,260,0.612143,0.79839,5.262499,0.555556,394,1.624092,0.189887,4.091087,0.444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.724232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001643,0.001645,0.001656,3.444725,2.386477,,,,,,,,,1.058248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.87435,-0.306408,-0.376331,232.862685,1.528679,1.638288,-1.638288
4,104,0.25764,35.090095,238.828552,300.236572,2,394,1.624092,0.189887,4.091087,0.926606,260,0.612143,0.79839,5.262499,0.073394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.724232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002868,0.002869,0.00291,2.386477,3.444725,,,,,,,,,1.058248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.628482,0.159025,0.761394,-234.856371,1.218052,9.668174,9.668174
5,0,0.0,0.0,216.0,300.0,6,644,3.283837,3.718249,5.764997,0.513158,394,1.624092,0.189887,4.091087,0.381579,757,2.338043,2.218488,5.351878,0.039474,391,2.874435,0.653539,3.711879,0.026316,456,2.499765,0.383131,3.202889,0.026316,541,2.320415,2.262994,5.3716,0.013158,,,,,,,,,,,,,,,,,,,,,42.019155,36.689467,21.536684,32.541054,36.969055,,,,,,55.541448,17.212323,49.805674,,,,,48.929991,,3.196342,,,,,,,,,,,48.402045,,,,,,,,,,,,,,,0.003277,0.003339,0.003362,3.324741,2.386477,2.55614,3.42137,2.751106,2.687393,,,,,0.938264,0.768601,0.096629,0.573635,0.637348,,,,,,1.034893,0.364629,0.300916,,,,,0.86523,,0.131253,,,,,,,,,,,0.063713,,,,,,,,,,,,,,,-0.217487,-0.171702,0.960842,-247.739523,1.435739,3.425446,3.425446
5,9,2.885574,42.506165,534.384155,312.707062,2,125,5.702375,0.922475,0.716409,0.953271,1,6.085282,0.366765,6.131534,0.046729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.000735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001976,0.002032,0.002139,2.957013,2.579707,,,,,,,,,0.377306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434935,0.83539,-0.336088,-371.850478,0.441412,12.040971,-12.040971
5,12,2.446531,89.544342,479.382538,318.119843,2,125,5.702375,0.922475,0.716409,0.694444,635,2.442239,2.227738,5.49866,0.305556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.422207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000764,0.001439,0.001509,2.957013,2.719455,,,,,,,,,0.237558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273293,-0.52723,0.804574,-32.187548,1.410558,4.509607,-4.509607
