crack_id, arr_index, theta, x, y, z, num_xtal, grain_id_1, phi1_1, Phi_1, phi2_1, weight_1, grain_id_2, phi1_2, Phi_2, phi2_2, weight_2, grain_id_3, phi1_3, Phi_3, phi2_3, weight_3, grain_id_4, phi1_4, Phi_4, phi2_4, weight_4, grain_id_5, phi1_5, Phi_5, phi2_5, weight_5, grain_id_6, phi1_6, Phi_6, phi2_6, weight_6, grain_id_7, phi1_7, Phi_7, phi2_7, weight_7, grain_id_8, phi1_8, Phi_8, phi2_8, weight_8, grain_id_9, phi1_9, Phi_9, phi2_9, weight_9, grain_id_10, phi1_10, Phi_10, phi2_10, weight_10, mis_1to2, mis_1to3, mis_1to4, mis_1to5, mis_1to6, mis_1to7, mis_1to8, mis_1to9, mis_1to10, mis_2to3, mis_2to4, mis_2to5, mis_2to6, mis_2to7, mis_2to8, mis_2to9, mis_2to10, mis_3to4, mis_3to5, mis_3to6, mis_3to7, mis_3to8, mis_3to9, mis_3to10, mis_4to5, mis_4to6, mis_4to7, mis_4to8, mis_4to9, mis_4to10, mis_5to6, mis_5to7, mis_5to8, mis_5to9, mis_5to10, mis_6to7, mis_6to8, mis_6to9, mis_6to10, mis_7to8, mis_7to9, mis_7to10, mis_8to9, mis_8to10, mis_9to10, dadN2D, dadN3Dline, dadNpath, tf_1, tf_2, tf_3, tf_4, tf_5, tf_6, tf_7, tf_8, tf_9, tf_10, tf_1to2, tf_1to3, tf_1to4, tf_1to5, tf_1to6, tf_1to7, tf_1to8, tf_1to9, tf_1to10, tf_2to3, tf_2to4, tf_2to5, tf_2to6, tf_2to7, tf_2to8, tf_2to9, tf_2to10, tf_3to4, tf_3to5, tf_3to6, tf_3to7, tf_3to8, tf_3to9, tf_3to10, tf_4to5, tf_4to6, tf_4to7, tf_4to8, tf_4to9, tf_4to10, tf_5to6, tf_5to7, tf_5to8, tf_5to9, tf_5to10, tf_6to7, tf_6to8, tf_6to9, tf_6to10, tf_7to8, tf_7to9, tf_7to10, tf_8to9, tf_8to10, tf_9to10, a, b, c, d, angle_gb, dist_gb, signed_dist_gb
1,0,0.0,0.0,336.0,306.0,2,288,5.003108,0.423611,1.146995,0.568627,260,0.612143,0.79839,5.262499,0.431373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001257,0.00126,0.001286,2.638085,3.444725,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.985199,-0.083712,0.149581,-12.899448,1.486986,4.745108,4.745108
1,18,1.228344,48.265034,354.793579,317.598724,3,260,0.612143,0.79839,5.262499,0.777778,257,3.191666,0.588906,2.852357,0.135802,921,0.64729,3.350509,3.465177,0.08642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,53.253555,,,,,,,,54.681681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000734,0.000741,0.000886,3.444725,3.389895,2.302481,,,,,,,,0.054831,1.142244,,,,,,,,1.087413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405646,-0.383847,0.829526,-141.056652,0.820965,5.791813,5.791813
1,24,0.512183,23.032717,331.033112,310.19873,2,260,0.612143,0.79839,5.262499,0.9375,288,5.003108,0.423611,1.146995,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001907,0.001985,0.002023,3.444725,2.638085,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.861812,-0.348984,0.36809,-8.640733,0.712957,9.86493,9.86493
1,33,2.729545,23.448442,425.649475,305.913239,5,393,3.674895,0.427056,3.104679,0.530864,257,3.191666,0.588906,2.852357,0.37037,540,3.38559,3.765373,5.859594,0.049383,337,3.406359,0.574217,3.628417,0.037037,288,5.003108,0.423611,1.146995,0.012346,,,,,,,,,,,,,,,,,,,,,,,,,,41.936543,18.322525,19.854846,50.271209,,,,,,40.540449,,45.298031,,,,,,5.452094,55.800525,,,,,,51.271982,,,,,,,,,,,,,,,,,,,,,0.001647,0.001648,0.001655,2.806577,3.389895,3.380761,3.234572,2.638085,,,,,,0.583318,0.574184,0.427995,0.168491,,,,,,0.009134,,0.751809,,,,,,0.146189,0.742676,,,,,,0.596487,,,,,,,,,,,,,,,,,,,,,-0.646712,0.628853,-0.431634,-116.990808,1.247325,3.473197,3.473197
1,37,1.717493,48.597282,379.180634,311.977661,3,257,3.191666,0.588906,2.852357,0.5,260,0.612143,0.79839,5.262499,0.47561,288,5.003108,0.423611,1.146995,0.02439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,45.298031,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000671,0.000695,0.000732,3.389895,3.444725,2.638085,,,,,,,,0.054831,0.751809,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.852741,0.498909,-0.154671,-99.410054,0.670202,0.071785,0.071785
1,38,2.166144,35.312271,395.917999,311.446289,2,257,3.191666,0.588906,2.852357,0.938272,288,5.003108,0.423611,1.146995,0.061728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.298031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001468,0.001468,0.001474,3.389895,2.638085,,,,,,,,,0.751809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7087,-0.505118,-0.492544,371.07038,0.388651,7.341737,-7.341737
2,0,0.0,0.0,324.0,312.0,2,260,0.612143,0.79839,5.262499,0.921569,288,5.003108,0.423611,1.146995,0.078431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.48986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002433,0.002568,0.002677,3.444725,2.638085,,,,,,,,,0.80664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.537346,-0.498064,0.680582,-40.739433,0.953744,10.229413,10.229413
2,3,1.802358,54.811596,384.924072,305.907898,2,260,0.612143,0.79839,5.262499,0.536585,257,3.191666,0.588906,2.852357,0.463415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00323,0.003247,0.003415,3.444725,3.389895,,,,,,,,,0.054831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.898961,0.291013,-0.327384,36.150392,0.630651,1.254538,-1.254538
2,12,2.356396,47.260757,419.279846,305.7659,3,257,3.191666,0.588906,2.852357,0.719512,260,0.612143,0.79839,5.262499,0.243902,393,3.674895,0.427056,3.104679,0.036585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.363176,41.936543,,,,,,,,39.990435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00269,0.002691,0.002802,3.389895,3.444725,2.806577,,,,,,,,0.054831,0.583318,,,,,,,,0.638149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.887032,0.005124,0.461679,-95.276176,0.895551,6.116107,6.116107
2,19,0.311024,18.938038,313.086945,305.617523,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003337,0.003399,0.003493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,28,0.719111,41.995773,324.032013,306.113586,1,260,0.612143,0.79839,5.262499,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002206,0.002271,0.002374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
